1234.00,1.00,151.00,9999.00,15.10,15.10,15.10,9999.00,9999.00,9999.00,0.00,0.00,0.00,0.00,
1234.00,1.00,152.00,9999.00,15.20,15.20,15.20,9999.00,9999.00,9999.00,0.00,0.00,0.00,0.00,
1234.00,1.00,153.00,9999.00,15.30,15.30,15.30,9999.00,9999.00,9999.00,0.00,0.00,0.00,0.00,
1234.00,1.00,154.00,9999.00,15.40,15.40,15.40,9999.00,9999.00,9999.00,0.00,0.00,0.00,0.00,
1234.00,1.00,155.00,9999.00,15.50,15.50,15.50,9999.00,9999.00,9999.00,0.00,0.00,0.00,0.00,
1234.00,1.00,156.00,9999.00,15.60,15.60,15.60,9999.00,9999.00,9999.00,0.00,0.00,0.00,0.00,
1234.00,1.00,157.00,9999.00,15.70,15.70,15.70,9999.00,9999.00,9999.00,0.00,0.00,0.00,0.00,
1234.00,1.00,158.00,9999.00,15.80,15.80,15.80,9999.00,9999.00,9999.00,0.00,0.00,0.00,0.00,
1234.00,1.00,159.00,9999.00,15.90,15.90,15.90,9999.00,9999.00,9999.00,0.00,0.00,0.00,0.00,
1234.00,1.00,160.00,9999.00,16.00,16.00,16.00,9999.00,9999.00,9999.00,0.00,0.00,0.00,0.00,
1234.00,1.00,161.00,9999.00,16.10,16.10,16.10,9999.00,9999.00,9999.00,0.00,0.00,0.00,0.00,
1234.00,1.00,162.00,9999.00,16.20,16.20,16.20,9999.00,9999.00,9999.00,0.00,0.00,0.00,0.00,
1234.00,1.00,163.00,9999.00,16.30,16.30,16.30,9999.00,9999.00,9999.00,0.00,0.00,0.00,0.00,
1234.00,1.00,164.00,9999.00,16.40,16.40,16.40,9999.00,9999.00,9999.00,0.00,0.00,0.00,0.00,
1234.00,1.00,165.00,9999.00,16.50,16.50,16.50,9999.00,9999.00,9999.00,0.00,0.00,0.00,0.00,
1234.00,1.00,166.00,9999.00,16.60,16.60,16.60,9999.00,9999.00,9999.00,0.00,0.00,0.00,0.00,
1234.00,1.00,167.00,9999.00,16.70,16.70,16.70,9999.00,9999.00,9999.00,0.00,0.00,0.00,0.00,
1234.00,1.00,168.00,9999.00,16.80,16.80,16.80,9999.00,9999.00,9999.00,0.00,0.00,0.00,0.00,
1234.00,1.00,169.00,9999.00,16.90,16.90,16.90,9999.00,9999.00,9999.00,0.00,0.00,0.00,0.00,
