1234.00,1.00,1.00,9999.00,0.00,0.00,0.00,9999.00,9999.00,9999.00,128.00,168.00,160.00,112.00,
1234.00,1.00,2.00,9999.00,0.00,0.00,0.00,9999.00,9999.00,9999.00,120.00,184.00,96.00,160.00,
1234.00,1.00,3.00,9999.00,0.00,0.00,0.00,9999.00,9999.00,9999.00,96.00,136.00,104.00,104.00,
1234.00,1.00,4.00,9999.00,0.00,0.00,0.00,9999.00,9999.00,9999.00,112.00,144.00,80.00,80.00,
1234.00,1.00,5.00,9999.00,0.00,0.00,0.00,9999.00,9999.00,9999.00,120.00,144.00,96.00,104.00,
1234.00,1.00,6.00,9999.00,0.00,0.00,0.00,9999.00,9999.00,9999.00,88.00,128.00,72.00,96.00,
1234.00,1.00,7.00,9999.00,0.00,0.00,0.00,9999.00,9999.00,9999.00,120.00,96.00,104.00,120.00,
1234.00,1.00,8.00,9999.00,0.00,0.00,0.00,9999.00,9999.00,9999.00,104.00,96.00,88.00,104.00,
1234.00,1.00,9.00,9999.00,0.00,0.00,0.00,9999.00,9999.00,9999.00,72.00,72.00,96.00,104.00,
1234.00,1.00,10.00,9999.00,0.00,0.00,0.00,9999.00,9999.00,9999.00,120.00,128.00,112.00,128.00,
1234.00,1.00,11.00,9999.00,0.50,-0.11,-0.48,9999.00,9999.00,9999.00,120.00,120.00,96.00,96.00,
1234.00,1.00,12.00,9999.00,0.54,-0.03,-0.66,9999.00,9999.00,9999.00,88.00,160.00,48.00,120.00,
1234.00,1.00,13.00,9999.00,0.48,-0.06,-0.53,9999.00,9999.00,9999.00,200.00,200.00,200.00,232.00,
1234.00,1.00,14.00,9999.00,0.50,-0.04,-0.57,9999.00,9999.00,9999.00,192.00,192.00,168.00,208.00,
1234.00,1.00,15.00,9999.00,0.51,-0.08,-0.52,9999.00,9999.00,9999.00,184.00,224.00,248.00,248.00,
1234.00,1.00,16.00,9999.00,0.48,-0.04,-0.59,9999.00,9999.00,9999.00,176.00,208.00,168.00,216.00,
1234.00,1.00,17.00,9999.00,0.49,-0.06,-0.55,9999.00,9999.00,9999.00,192.00,144.00,152.00,128.00,
1234.00,1.00,18.00,9999.00,0.49,-0.06,-0.55,9999.00,9999.00,9999.00,120.00,72.00,112.00,104.00,
1234.00,1.00,19.00,9999.00,0.50,-0.05,-0.55,9999.00,9999.00,9999.00,152.00,176.00,192.00,192.00,
1234.00,1.00,20.00,9999.00,0.46,-0.05,-0.71,9999.00,9999.00,9999.00,120.00,136.00,112.00,136.00,
1234.00,1.00,21.00,9999.00,0.50,-0.04,-0.62,9999.00,9999.00,9999.00,152.00,184.00,176.00,192.00,
1234.00,1.00,22.00,9999.00,0.50,-0.04,-0.62,9999.00,9999.00,9999.00,184.00,200.00,216.00,232.00,
1234.00,1.00,23.00,9999.00,0.48,-0.05,-0.61,9999.00,9999.00,9999.00,192.00,200.00,160.00,224.00,
1234.00,1.00,24.00,9999.00,0.50,-0.04,-0.59,9999.00,9999.00,9999.00,184.00,208.00,152.00,216.00,
1234.00,1.00,25.00,9999.00,0.52,0.05,-0.59,9999.00,9999.00,9999.00,136.00,208.00,144.00,152.00,
1234.00,1.00,26.00,9999.00,0.49,-0.03,-0.50,9999.00,9999.00,9999.00,88.00,104.00,112.00,88.00,
1234.00,1.00,27.00,9999.00,0.49,-0.01,-0.50,9999.00,9999.00,9999.00,96.00,104.00,24.00,88.00,
1234.00,1.00,28.00,9999.00,0.49,-0.02,-0.52,9999.00,9999.00,9999.00,112.00,88.00,88.00,88.00,
1234.00,1.00,29.00,9999.00,0.49,-0.01,-0.51,9999.00,9999.00,9999.00,96.00,120.00,128.00,176.00,
1234.00,1.00,30.00,9999.00,0.49,-0.03,-0.48,9999.00,9999.00,9999.00,152.00,152.00,144.00,128.00,
1234.00,1.00,31.00,9999.00,0.49,-0.02,-0.51,9999.00,9999.00,9999.00,104.00,160.00,104.00,104.00,
1234.00,1.00,32.00,9999.00,0.49,-0.01,-0.47,9999.00,9999.00,9999.00,104.00,128.00,104.00,128.00,
1234.00,1.00,33.00,9999.00,0.48,-0.02,-0.56,9999.00,9999.00,9999.00,128.00,120.00,104.00,96.00,
1234.00,1.00,34.00,9999.00,0.49,-0.07,-0.54,9999.00,9999.00,9999.00,88.00,88.00,48.00,72.00,
1234.00,1.00,35.00,9999.00,0.50,-0.08,-0.55,9999.00,9999.00,9999.00,144.00,144.00,160.00,176.00,
1234.00,1.00,36.00,9999.00,0.05,-0.50,-0.53,9999.00,9999.00,9999.00,80.00,112.00,120.00,104.00,
1234.00,1.00,37.00,9999.00,0.00,0.00,0.00,9999.00,9999.00,9999.00,88.00,72.00,64.00,80.00,
1234.00,1.00,38.00,9999.00,0.00,0.00,0.00,9999.00,9999.00,9999.00,72.00,80.00,120.00,80.00,
1234.00,1.00,39.00,9999.00,0.00,0.00,0.00,9999.00,9999.00,9999.00,56.00,72.00,104.00,24.00,
1234.00,1.00,40.00,9999.00,0.00,0.00,0.00,9999.00,9999.00,9999.00,48.00,48.00,72.00,64.00,
1234.00,1.00,41.00,9999.00,0.00,0.00,0.00,9999.00,9999.00,9999.00,48.00,56.00,56.00,56.00,
1234.00,1.00,42.00,9999.00,0.00,0.00,0.00,9999.00,9999.00,9999.00,56.00,56.00,72.00,64.00,
1234.00,1.00,43.00,9999.00,0.00,0.00,0.00,9999.00,9999.00,9999.00,16.00,72.00,96.00,136.00,
1234.00,1.00,44.00,9999.00,0.00,0.00,0.00,9999.00,9999.00,9999.00,56.00,128.00,136.00,128.00,
1234.00,1.00,45.00,9999.00,0.00,0.00,0.00,9999.00,9999.00,9999.00,120.00,128.00,104.00,144.00,
1234.00,1.00,46.00,9999.00,0.00,0.00,0.00,9999.00,9999.00,9999.00,136.00,168.00,152.00,136.00,
1234.00,1.00,47.00,9999.00,0.00,0.00,0.00,9999.00,9999.00,9999.00,120.00,184.00,136.00,168.00,
1234.00,1.00,48.00,9999.00,0.00,0.00,0.00,9999.00,9999.00,9999.00,80.00,144.00,72.00,112.00,
1234.00,1.00,49.00,9999.00,0.00,0.00,0.00,9999.00,9999.00,9999.00,120.00,120.00,120.00,152.00,
1234.00,1.00,50.00,9999.00,0.00,0.00,0.00,9999.00,9999.00,9999.00,104.00,136.00,104.00,104.00,
1234.00,1.00,51.00,9999.00,0.00,0.00,0.00,9999.00,9999.00,9999.00,88.00,128.00,96.00,128.00,
1234.00,1.00,52.00,9999.00,0.00,0.00,0.00,9999.00,9999.00,9999.00,56.00,136.00,80.00,128.00,
1234.00,1.00,53.00,9999.00,0.00,0.00,0.00,9999.00,9999.00,9999.00,104.00,144.00,80.00,96.00,
1234.00,1.00,54.00,9999.00,0.00,0.00,0.00,9999.00,9999.00,9999.00,96.00,152.00,120.00,128.00,
1234.00,1.00,55.00,9999.00,0.00,0.00,0.00,9999.00,9999.00,9999.00,88.00,120.00,112.00,152.00,
1234.00,1.00,56.00,9999.00,0.05,-0.54,-0.59,9999.00,9999.00,9999.00,88.00,96.00,104.00,112.00,
1234.00,1.00,57.00,9999.00,0.00,0.00,0.00,9999.00,9999.00,9999.00,88.00,112.00,96.00,96.00,
